lumeter_customer_ext_key,lumeter_system_ext_key,paygee_customer_ext_key,paygee_system_ext_key
67532,140245675,27005,36888
65509,140245779,25762,35799
65064,140245784,25628,35692
66003,140245902,25893,35916
66098,140245913,25941,35953
65422,140245929,25737,35781
65307,140245948,25701,35748
65016,140245985,25611,35680
66101,140245990,25944,35956
66760,140246006,26439,36408
66714,140246018,26407,36380
66794,140246023,26469,36431
67498,140246055,26979,36868
63260,140246070,25024,35281
65024,140246101,25613,35681
65533,140246119,25770,35807
63443,140246120,25082,35314
63917,140246135,25241,35407
65602,140246142,25786,35823
67881,140246157,27248,37091
64520,140246174,25441,35543
65638,140246183,25799,35837
43601,140246198,17441,28196
64022,140246208,25263,35419
64358,140246214,25393,35509
67632,140246221,27074,36947
63319,140246233,25053,35294
66241,140246259,14930,36048
63867,140246272,25226,35397
67750,140246296,27164,37022
66756,140246324,26435,36406
63204,140246346,25003,35270
64161,140246353,25323,35464
65623,140246365,25793,35830
66034,140246392,25904,35925
64233,140246407,25355,35489
64492,140246430,25433,35539
67506,140246454,26984,36873
65796,140246475,10856,35873
66568,140246488,26284,36272
65316,140246552,25707,35751
64683,140246573,25496,35590
66393,140246677,26155,36154
67076,140246715,26662,36604
66796,140246863,19945,36433
64222,140246871,25347,35481
66112,140246910,25951,35964
65994,140246922,25891,35914
67443,140246941,26944,36833
63737,140246984,25180,35369
64588,140247012,25099,35565
64582,140247026,16387,35561
64322,140247030,25382,35504
68279,140247054,29293,43546
64592,140247274,28116,40169
64879,140247318,25567,35647
68277,140247361,29292,43544
64556,140247441,25453,35552
68257,140247456,29291,43543
65409,140247479,25732,35774
64158,140247484,25320,35461
67695,140247495,27126,36989
66236,140247625,26042,36044
66464,140247671,26207,36202
66248,140247713,26050,36052
66641,140247729,11203,36332
67910,140247751,27270,37113
66725,140247828,14970,36388
66681,140247839,26381,36357
66247,140247840,26049,36051
66624,140247867,26337,36319
63497,140247884,25104,38455
66451,140248000,26199,36194
64020,140248106,25262,35418
66300,140248118,11560,36087
62582,140248134,24767,35149
66818,140248149,26489,36447
66398,140248161,26156,36155
66310,140248182,26096,36095
66255,140248197,26056,36058
64032,140248205,25268,35423
66438,140248228,26188,36183
66227,140248252,26033,36037
66326,140248267,26110,36109
64214,140248273,25341,35476
66970,140248296,26589,36541
64102,140248310,25294,35440
67101,140248322,26680,36617
66322,140248337,26106,36105
66581,140248341,26297,36281
64163,140248384,25324,35465
64156,140248395,17159,35460
64215,140248433,25342,35477
66571,140248459,26287,36274
66625,140248530,26338,36320
67224,140248543,26773,36697
64220,140248588,25345,35479
65700,140248716,25814,35852
66560,140248725,26279,36268
64114,140248758,25300,
66417,140248802,8055,36168
66134,140248829,2709,35979
66404,140248836,26161,36158
66221,140248877,26028,36033
66512,140248920,26244,36238
67181,140248942,26735,36666
66729,140248966,26419,36391
66308,140248998,26094,36093
66723,140249001,26415,36386
64018,140249019,25261,38528
62968,140249020,24922,38371
66588,140249035,26303,36287
66623,140249042,26336,36318
67797,140249057,27191,37044
64148,140249066,25314,38548
66773,140249074,26452,36418
66736,140249130,26423,36395
67589,140249169,27040,36918
67286,140249191,26816,36734
66498,140249213,26238,36231
66268,140249236,26066,36068
67148,140249251,26714,36646
66144,140249277,25974,35985
66195,140249285,26011,36018
67355,140249290,26874,36779
66535,140249314,26260,36253
66610,140249360,26324,36308
65640,140249432,25800,35838
65666,140249463,25805,35845
66348,140249480,26129,36127
67801,140249510,27194,37047
67054,140249568,26643,36591
66408,140249579,26164,36161
66628,140249584,26341,36323
66405,140249595,26162,36159
67860,140249639,27236,37079
64223,140249640,25348,35482
67883,140249667,27250,37093
67904,140249684,27267,37110
66435,140249706,26186,36181
66388,140249723,26152,36150
66487,140249734,26228,36221
66522,140249755,23487,36244
66259,140249761,26058,36060
66741,140249770,26428,36399
66358,140249782,26137,36134
67887,140249809,27254,37097
66861,140249815,26516,36477
66541,140249844,26265,36255
66104,140249862,25947,35958
66838,140249924,26506,36464
62861,140249946,24879,38346
66563,140249953,26281,36270
66407,140249965,26163,36160
66455,140250006,26202,36197
66449,140250023,26197,36192
67524,140250049,26999,36885
67010,140250055,26616,36566
62911,140250082,24897,38355
66314,140250097,26099,36098
60818,140250119,24177,37964
64589,140250142,25463,35566
67699,140250157,27128,36991
64149,140250183,25315,35455
67882,140250233,27249,37092
66446,140250245,26194,36189
67149,140250317,26715,36647
66416,140250324,26171,36167
67099,140250331,26679,36616
66434,140250353,1342,36180
67491,140250378,26974,36862
66467,140250389,26210,36205
63357,140250407,25067,35306
65428,140250412,25740,35783
63365,140250475,20418,39716
66422,140250505,26176,36172
66243,140250511,26048,36050
66428,140250539,26181,36176
66383,140250540,26147,36145
66904,140250567,26543,36501
66929,140250573,26561,36517
66448,140250584,26196,36191
66436,140250596,26187,36182
66350,140250602,26130,36129
66251,140250613,26053,36055
66271,140250629,26069,36070
64037,140250636,25271,35426
66645,140250648,26354,36334
67065,140250651,26653,36597
66284,140250664,26081,36080
67485,140250677,26971,36857
66643,140250685,26352,36333
66386,140250690,26150,36148
63568,140250715,25127,35340
66626,140250825,26339,36321
66470,140250847,26213,36208
66841,140250863,26507,36465
66204,140250871,26014,36022
66431,140250899,26184,36178
67073,140250910,26659,36602
67027,140250922,26625,36574
66253,140250956,26055,36057
67232,140250979,26780,36703
66344,140250984,26126,36124
63187,140251000,24997,35266
65652,140251017,25804,35842
63274,140251496,25031,35285
2988,140251459,2561,11100
66458,140251408,26204,36199
65898,140251395,25867,35893
66802,140251379,26476,36439
63622,140251368,25141,35348
64795,140251356,25540,35623
63723,140251337,25172,35364
63615,140251322,25138,35347
65642,140251296,25801,35839
64640,140251284,28119,40172
64815,140251273,25547,35630
67114,140251252,26690,36627
67378,140251240,26892,36793
63186,140251239,24996,35265
66533,140251205,26259,36252
65479,140251182,7501,35794
63343,140251161,25060,35301
64526,140251155,25443,35544
63335,140251149,20410,35298
66320,140251445,26104,36103
65707,140251530,25816,35854
66109,140251591,9162,35961
66493,140251609,26233,36225
66089,140251627,12828,35946
66298,140251638,26087,36085
66545,140251644,26269,36258
65653,140251650,25805,35843
65837,140251681,25845,35876
66100,140251693,25943,35955
66115,140251716,25953,35966
66543,140251725,26267,36256
66806,140251747,26479,36440
66519,140251662,26248,36242
66902,140251799,26541,36499
67141,140251802,26708,36643
66477,140251885,26218,36213
66485,140251890,26226,36220
66493,140251901,26233,36226
66217,140251920,26024,36029
67412,140252010,26919,36814
66707,140252079,26401,36376
66587,140252084,26302,36286
66523,140252253,26251,36245
66278,140252309,26075,36075
66291,140252344,26083,36081
66283,140252466,26080,36079
66330,140252498,26113,36113
66280,140252570,26077,36077
66972,140252711,26590,36543
51321,140241600,20438,31546
64183,140252958,25328,35468
63774,140252932,25201,35382
67113,140252916,26689,36626
65003,140252904,25604,35675
64489,140252891,25431,35537
64229,140252888,25352,35486
63345,140252869,25062,35303
64678,140252854,25494,35588
64049,140252843,25276,35427
64397,140252830,25403,35516
64731,140252796,25522,35611
65239,140252784,25683,35732
64478,140252773,25426,35533
66027,140252767,25898,35919
64480,140252752,25427,35534
64474,140253104,16140,35530
66965,140253132,26584,36536
63040,140253147,24950,35238
65211,140253180,25674,35725
64935,140253199,25584,35661
66973,140253207,26591,36544
64234,140253226,25356,35490
66920,140253230,26553,36511
64231,140253243,25354,35488
64144,140253254,25312,35453
63487,140253269,9893,35325
66080,140253288,25929,35942
63481,140253291,25099,35324
64303,140253305,25376,35501
65323,140253311,25709,35753
65538,140253328,25773,35810
66075,140253340,25927,35940
64475,140253352,25423,35531
64224,140253413,25349,35483
4221,140253429,2848,11430
63758,140253436,25194,35377
65001,140253448,23222,35674
63732,140253451,25177,35367
66048,140253464,25912,35931
64253,140253477,25362,35493
65884,140253509,25864,35891
66028,140253515,12194,35920
63343,140253544,25060,35302
63060,140253550,24962,35247
63020,140253562,24942,35234
63641,140253581,25150,35352
64811,140253603,25545,35628
64984,140253610,25597,35668
62823,140253641,12753,35197
65301,140253656,25696,35744
64720,140253679,6742,35607
64971,140253684,25591,35664
64355,140253695,25392,35508
66966,140253700,26585,36537
64792,140253724,25537,35621
67825,140253731,27210,37062
63780,140253746,25202,35383
66555,140253765,26277,36266
66052,140253789,25915,35932
67492,140253792,26975,36863
64888,140253801,25571,35652
65039,140253819,25621,35688
66635,140253820,26347,36327
67562,140253842,27028,36909
63638,140253857,25148,35350
65218,140253874,25676,35727
65937,140253898,25875,35901
65215,140253918,25675,35726
66849,140253923,26512,36471
65878,140253934,25860,35888
62928,140254007,24907,35217
66873,140254012,26526,36486
66095,140254026,25938,35951
64709,140254030,25511,35603
64715,140254043,25513,35605
64142,140254054,25310,35452
66976,140254091,26594,36546
67381,140254100,26895,36795
66991,140254117,26605,36556
67153,140254124,26718,36650
63164,140254131,24991,35262
67023,140254146,26622,36572
64714,140254165,25512,35604
66135,140254178,25967,35980
65854,140254192,25852,35881
63058,140254201,24961,35246
66971,140254235,3722,36542
66969,140254266,26588,36540
66968,140254274,26587,36539
67533,140254283,27006,36889
63176,140254298,24994,35264
63869,140254306,25226,35398
63043,140254334,24952,35240
66136,140254361,25968,35981
64722,140254370,12452,35608
65849,140254382,25851,35880
66033,140254397,25903,35924
67092,140254403,26674,36611
64607,140254410,25471,35572
67371,140254437,26886,36787
64992,140254441,25599,35670
67025,140254495,26624,36573
64841,140254508,25553,35636
64851,140254533,25556,35638
65326,140254596,25710,35755
64494,140254616,25434,35540
63470,140254632,25092,35321
67803,140254658,27196,37048
64848,140254680,25554,35637
66586,140254713,26301,36285
64477,140254736,25425,35532
66786,140254748,26463,36426
67048,140254751,26637,36586
64807,140254764,3620,35627
64490,140254777,25432,35538
65113,140254790,25651,35709
63472,140254839,25093,35322
63019,140254840,24941,35233
65537,140254873,25772,35809
65868,140254884,25855,35884
67478,140254896,26967,36851
67053,140254915,26642,36590
65172,140254927,25663,35717
66125,140254950,25959,35972
66685,140254962,26384,36360
66598,140254976,26313,36296
66798,140255004,26472,36435
64296,140255016,25373,35500
65150,140255025,27744,39480
64635,140255047,28118,40171
64585,140255058,28115,40168
64800,140255063,25543,35626
66099,140255071,25942,35954
66469,140255128,26212,36207
63909,140255140,25238,35404
63027,140255167,24947,35237
67136,140255203,26704,36641
64998,140255210,25602,35673
64707,140255222,25510,35602
63632,140255237,28107,40161
65751,140255241,25832,35867
67134,140255268,26702,36639
64365,140255284,25395,35511
67233,140255307,20570,36704
67507,140255326,26985,36874
66594,140255330,26309,36292
65631,140255343,25796,35834
63496,140255354,25103,35327
66168,140255369,25993,36002
66131,140255391,25964,35976
67595,140255502,27045,36923
64625,140255536,25478,35578
67299,140255585,26827,36742
65174,140255590,25664,35718
66926,140255631,26558,36515
67055,140255701,26644,36592
67283,140255719,26814,36732
66679,140255720,26379,36355
67252,140255766,26795,36719
67773,140255806,27176,37032
64617,140255855,25475,35576
64725,140255908,25518,35609
66604,140255914,15836,36302
65741,140255972,25828,35863
63795,140256121,25206,35387
63726,140256145,25174,35365
64318,140256172,25380,35502
66914,140256250,26547,36506
65768,140256335,25836,35871
67433,140256366,26938,36826
67607,140256398,27056,36932
63543,140256455,28106,40160
66574,140256470,26290,36275
63448,140256525,25084,35315
64025,140256532,25265,35420
62814,140256563,24859,35195
66977,140256571,26595,36547
63452,140256580,25085,35316
67372,140256643,26887,36788
66062,140256768,25919,35934
65419,140256795,25196,35780
66792,140256800,26467,36429
65765,140256817,24250,35868
66763,140256853,26442,36411
67003,140256865,26614,36564
66845,140256892,26510,36469
66087,140256902,25933,35945
67614,140256913,27061,36937
66132,140256929,25965,35977
63460,140256948,25088,35318
65670,140256951,25807,35847
67309,140256964,26833,36747
66194,140256977,26010,36017
67031,140256985,26626,36576
66998,140256990,26610,36560
62898,140257001,24890,35208
63191,140257042,24999,35268
65327,140257057,25711,35756
63571,140257066,25128,35342
65034,140257074,25619,35686
65036,140257083,25620,35687
64729,140257098,25521,35610
55789,140257112,22301,33495
67664,140257126,27099,36968
67493,140257130,6988,36864
67590,140257175,27041,36919
67734,140257191,27154,37012
66821,140257251,26491,36450
67541,140257264,16225,36894
67097,140257277,26677,36615
67693,140257308,27124,36988
67552,140257425,27019,36902
67706,140257432,27132,36995
66606,140257447,26320,36304
67591,140257458,27042,36920
26070,140257463,8787,18112
67594,140257471,27044,36922
66634,140257556,26346,36326
67198,140257568,26748,36678
67752,140257595,27166,37024
66107,140257611,25948,35960
67339,140257667,26862,36771
66808,140257684,2543,36441
66691,140257696,26388,36364
67395,140257718,26907,36806
65957,140257734,25882,35908
66275,140257761,6830,36074
63897,140257770,25232,35399
66301,140257782,26089,36088
66956,140257809,26577,36530
66809,140257815,26481,36442
66507,140257838,26242,36236
65950,140257844,12844,35907
66684,140257876,26383,36359
66496,140257881,26236,36229
66106,140257893,8223,35959
67616,140257900,27063,36939
66547,140257924,26270,36259
66263,140257931,26062,36064
66494,140257953,26234,36227
63064,140257965,32941,38387
66313,140257989,26098,36097
60592,140258009,1646,39667
66955,140258015,26576,36529
66218,140258038,26025,36030
65625,140258044,25794,35831
63748,140258050,25187,35374
67599,140258110,27049,36926
67156,140258141,21842,36651
63494,140258156,25102,38454
65840,140258168,25846,
67423,140258232,26928,36819
61283,140258258,24317,34922
65205,140258336,25673,35724
67436,140258351,26940,36828
60302,140258364,10278,39657
65491,140258385,25758,35796
60304,140258400,24007,39658
67634,140258453,27076,36949
67033,140258478,26627,36577
66654,140258489,26361,36340
67600,140258501,27050,36927
66704,140258519,26398,36373
67413,140258542,26920,36815
60696,140258557,24136,37942
67030,140258574,26579,36575
60614,140258583,24108,37936
65527,140258618,25768,35805
66832,140258697,26500,36459
63304,140258707,25048,38431
66392,140258730,11310,36153
67439,140258743,26941,36830
66852,140258769,26514,36474
67121,140258775,26696,36633
66356,140258788,26135,36132
67184,140258791,26738,36669
66870,140258805,26524,36484
67039,140258811,26630,36580
66516,140258839,26247,36241
66324,140258840,26108,36107
60933,140258852,24219,37988
